user_name,cmv_comments,cmv_subs_commented_on
234,353,VGOghdkWJisFBiuRcFON
640,899,JBAMaCROnnOzfokKyXzH
351,834,bBixtpBvVrrRqPhsfZya
171,174,VxJPcJCwaowOMalOeJnw
72,752,wKhxlJxIHevHxFdWOYWQ
94,719,upkPdGyxQpZJubdWtHrl
28,46,IcYFJLQaKUruCTZqDiWp
129,271,CDiBNBniqkkRdzxlwUvz
44,379,BOCotIEcSCLukwbwAzJn
158,384,SMfXqePjoUQNTjbMdVST
763,894,KGBVUIpCwoEbdWyDjumQ
70,253,VPOOmMhofhmbBYPJzRVI
85,99,cjAEBGqhHvYrpSeSeEPz
49,366,AUfHzJtEMGeDaFaMruVC
329,940,bBEosMqQfljZLgsUHyUY
624,742,yseUWXlcTGufvLGHtPDx
429,573,uboQNKaWrupXWvJPfceU
36,970,rcCYerdctEkyRbjXarnl
143,247,qSELZmmCtMJEMYshTLMj
113,911,rgtWNxcWnQmussVmPYKS
105,642,fIyhlgWTAJoFSTVqCMcu
340,909,SsQdNzDPcxLhvXwnWeYz
549,918,eVbLiPARtCioHorAduuR
484,562,lTCNTXRgIhypEsalxcgy
210,653,NfggjLGAUYWkRYPqHnNG
378,885,LoAvyrTAFfRjMWJoqCNY
85,697,bElqCwOLsEHJcdrJFDnK
203,729,RZShakwLlOWcGMZYJWhE
516,951,ccTikdBpYkTWvFtKdZiO
111,383,PXuDXzmFeHqjxRGkECuO
221,562,HkaKQQrWgLvVXfjUhBWt
21,38,tGVSHDQKlCFSxyqynmUq
624,971,XQzxBqKtWAaFDKzAWKOL
44,56,DCsZCZmmiCmmcMjsWGLA
319,479,cpQMMrIORdQemTSTgJKq
605,641,wvxcgqYNEZkrDHomCShn
210,334,lClpLPfQfbjmjZiWuQeu
16,87,xhNzdqDOnsMUWAsSbLFY
557,682,jahJTRNsmdJvZlLmJjRM
168,184,JcyqTjWEjSKiLHPkjXLy
209,302,TiUPbLsdyurPSLybztTi
194,593,snBbybLXGPlyyvjUXODi
14,763,ABCnLYUKNRFuegYLiscj
144,282,XDGWGhNFxyCYkctJqKHE
562,622,qMNIkRdZSHESgEoTDgvo
167,192,oHHOJuPtEppqOFGiKsPl
247,600,MwIQLUNZzQzbQdarsnUB
492,692,zabIaWjciEkPhvpWptre
187,440,spEFUgNioTPjloBvrfyw
174,590,QHmyWODsHSxbhkDousRJ
699,918,FVeKzKhxssUuhtcYYkJV
144,413,ARAliiEAeycgMSBvXWrZ
28,182,aWoCNdrEHlmZtzlcTFYU
635,796,VvzoBfSSXYGllJCqyEsw
452,734,ByCJHPfuptzKGdDKVpGw
282,373,bUrTDqjQpdSFbttgweUM
357,363,olDaKSckqenJPvTyLoKB
439,856,VlUhnhiiRyTFrsylhdvl
57,147,KnmQRmhWiFOfGIgrUhsq
155,161,itlxpNLEaZeUbznTwOPS
99,142,VdOreavzeteUgyLSBKOj
43,289,vtGyXvfeqxBuFJLToYVs
233,559,YIzgwLeIseXtHyxjrodt
83,681,nEjskmQyWVFTEtjRNplN
522,923,fvztLhazKbMNhLASQjqn
462,870,fJzLsGwrxJOOUrDMucUP
227,559,ewsdzGpIgAuOWgDXUNtY
36,46,EUXeNGEcpoXRgUBEnUAk
290,333,RpDXVENeHgsqOfPDOkyJ
31,716,sTEoegFLveFGZbCpwGFf
138,217,ClRQTyTeqDLMAFHQGwOL
753,906,dCAJiRYspjHklMLopoTX
55,88,wFbfOavvPUPUOJIlHXyd
500,794,WQMvsdGNWvYGcyRgWDfq
471,847,OQJtNqrennznZLihsEhj
333,537,ZTSbCXkKpPyrzEjiaDLH
308,408,sGFUDgmKxAdEqsDSzvvv
630,934,PAXPUECNkcTyMEukquGO
573,590,jBGTAsAwyauUNEvMRPmn
144,195,CbwNYUHZXNMoxMScyKwk
276,351,gxTdCNesCfLTPWVCiArD
394,750,RyoUOLKSxdWcXSNaNdrc
207,669,sCjjwoLmuAyhAUUxtcEp
580,666,seojMalMMCrWGoZerSnT
261,394,FjSNOoZOKAZPTjNcLZwK
98,150,VOQNfdaRDKZoDHBvclpN
14,424,xVLZETAnsgCHXOsUrWKg
227,502,apdPdezhrArfPzqzhbFh
385,882,BfzXjDmXNxupIqIkDIhI
401,408,XpzBqGhlJAKczcwivmbo
195,504,OsUfPxTHeUIUoveQNqMW
24,987,gryjNNcebQlZNmututUK
291,381,oIWpjbipfIdnxmacsoeE
143,497,kKkhRNXblqVENTEeKKkE
336,494,FNcttsNIOETOJXRAXfxB
2,21,vIkHuKXPwWaDhDFrHeNu
314,616,CmQUvVIytopqfqPCNhDE
407,888,mMhURLAUdFrnwdUyjPdY
96,250,MllRSmaPpRvUqHAFxqOL
61,201,HbyCbMDzuJObkvrCmBqN
239,757,cEyHPhGGvzEEjycsfhMZ
68,150,lGSobEKyollnhIVWRbdh
765,818,wfczAvzgczhNVIcBSddU
95,807,BtAKZgQzPhMdKepligVF
436,685,asSveMwuFpsCjVhurJik
76,464,WYLcnKtzgmaQhDBrpMRS
608,896,OrotRXjsCwbaEHpWPvan
357,874,eZvFdAeOOaDthoCTffTP
7,476,REysFcxNAlrwQzMQImRE
81,91,snIaMreSNJEDYmLLcoOw
74,309,QstPimcScqmCvALJuokr
274,927,LCEgSdUYkBvwNVFoEiCn
4,12,jBzqdPZLxPMZYBBvfLDZ
74,141,ONKfLmrvEbtSmuyLEtRU
372,428,eyGBCfBsRmgEBbUtFkiW
25,266,raAEQnrlirgfAzXegDAN
365,532,YJTMZMtpRbQwbDqyStrL
324,995,xYiVqmwNYAQsDCVxRlZL
187,360,LWgJKNTpiTAIlHTOodxn
181,811,sPezQAzYSAzXcdoVGRlt
60,240,gEagpfrZPdqpBpNMQaSg
360,376,dWlLXIKYntfGmYSNdIII
165,880,DbKuXpOasfzWfDxlKIDd
221,609,YsZPPeSEQfvpTWWXzlOL
549,734,YPKFodtoicoYQQKIeeCW
441,764,wcbYMJVfakHWmtYHXmug
515,749,dZgAktVLOeCvZaETyRYS
128,867,ITvGffnqmWwXVDWxuZst
39,170,hOLSyYRtlfFTzPqZtwOL
753,935,YDwPkJPpgXDFyMMgmVPt
483,554,yPQyoPbwisFkEqDjQRVs
334,487,exIZvOaoIfvpaXZKdFFG
592,965,VDFZcxhuLjQohzyfEKyl
67,613,dfqdyOvovLVObHHaPvwn
256,334,LCQXfytYZJRTrVTnfFpG
22,284,xtKtZbeywvMhGNpQPHOZ
252,519,wpVWrXpjyvIxfWzVymVl
442,556,gzuGOdkrLCXNwtULeXpk
79,811,lQZaxtLsADsxXHybNcnC
219,832,rpFOKWYHmHZXjAYtIkXX
243,357,yhmjEmXisweXQEDhjrPj
175,607,jesvlYTxTyJKCSwSAAxv
183,438,AUEscnWRzxcKEvdolLhl
140,885,NAKyBFkrRzTcTjXPgEji
56,63,RRZnTUkbWWWVRWnzmAvr
15,130,CjlDEPxAitXQPCZpVkcy
122,321,NFRRzVJUAiFeMpEuFRfX
183,577,UHnYsUIHxWWphuqyVnwg
149,201,BfXIabmtbAWLrfkGQgNe
5,23,bxWhkwVWAaQHgubIKehC
93,350,zhjZPQTcmyChJCxVvzOl
476,607,KwvBLAHDymnplbuJTnoR
55,144,TAtpnRSggvQrUdHVyrHV
300,548,FFRmPNjsNzGDTgtpBJfU
58,343,ZxfsIwNaDQSsywJTgIMp
295,585,WHAapfRFtgZEuruQTKFE
67,258,edQCGHgudElMeMXZuZtL
48,51,vmfkuPxlYryGpmagxdfs
66,321,XkFXoHsEhQiKcdLSehHo
194,757,zcoHssoXSIEVNsWUpCnn
229,330,OQQCybiXwEfRUsITuMWG
259,279,gRETIoCZObXVwCDgbipb
245,367,EUOkfLCIqvLDdkQVIknf
0,32,IPgCnpVIdWrOvjKbxFvy
106,147,UfcbDcbKkZVjxKeSmdGI
5,37,TzIjfvjinANytEQEwFJj
128,142,lLyKLAXRJIreLGSvohTd
704,838,RRzEcdOqGtnEBLueIyqm
221,569,ILvtdtYVpwdqSRlQNIeK
703,767,nsLqQeAgSKKmcwhByyVB
73,975,JvHLMWIIvzdKNovaWzif
85,296,anfSrkzkIayyrHZvbcum
280,362,PxvXjyiWVrkzumSYOBKb
19,327,lBmCxYkuzRvCEITzDUWu
42,77,aWXUiqGJhzyZOPhKHdpW
30,48,IliuiHtHvmSSOVBxNqaL
35,519,gCsLycmkFyAKYJuMbVtG
241,654,mYUBaeJrUJDJuPhBzFBU
396,683,PMAUSSUcrzdDxSAUTLTk
532,880,dmoWkaSAlSwRUNFHLKtc
4,5,ymiVmsaZZzHJTqfZykrv
474,739,cVOWkYsksIGxspZunISW
8,965,ZgsObMDvGqogDfpyfNdG
331,870,vkFJUiElxbQhUOTAvzgM
55,420,YdAgKgWyCRWWHveJEHRN
19,188,HqpTXZtvanCejjpsgIbQ
124,213,SfEbojYkvymkZqkVyHnh
367,395,PynzGCtzBarmweIumPpO
642,955,gEwrbIMyGRCxpCYzirDL
361,734,sYRJRyJFWcLMaTuzfgGz
142,680,MfqurdsCwwebfCWLBSee
324,818,NERHGhrmsllhyKxbAIFy
44,76,IHhGHTmFOxnHyaIROBON
735,810,iaPpAnVAlpegwkoTbfoZ
158,449,JnyREXfosCeknoYMlZwP
499,711,ePOOIknDSVMwScwSlJRU
297,544,kfJEiJoIgAnHUYBNonug
299,807,kNXOiHFioZjvmmloLfPG
154,893,xIdpmsIZLInrBsLHHmkS
410,502,XOAEyYyPDeUlaqgTZrQY
439,849,LVdjyGnqClehlGGTgxQw
28,632,aProNhQCcmcaAdYWRURT
114,375,OUFdUAizEbCggIDzFjpD
60,464,YtocKKdJBtESwQFCVMLp
12,37,humnxnzRonxcQgttLcGc
34,214,MpNAJxZNhVXZUfOpnkNd
249,673,ZVOGzMiceSVppOXqNwee
175,269,ceBBguhHsBctpObePTpI
457,678,uGhhIaHQjvRlVNNAFGyS
258,334,hmxsFWawhufGEpQpuewq
6,60,lTUncePCexHKzwimxBHN
204,497,uVitrQxkJXhhDBZvOBqr
400,653,MWGBvSLWXLtkwMvKcJuj
627,761,zidDOyoCtBRVLHqsnxkE
60,136,XvqtrqCtVYHapVELAwdr
61,596,vYcLHceDRRIDAcYfpMbj
177,490,JhNwIjzvhVGbUSiCPVdS
520,612,EzKPstJwWTXeSswgkgmB
127,180,TqMPICZsjKAceegRerbm
163,179,XvkTUZbcVOILYljHdjMS
398,512,ctbtiIQkwuIqpMWbiWpf
141,546,HVDNwXHLQAnQkMEogPmk
835,941,ePwYEVkebzeldLWnYFQl
602,819,OyhrtcYYzAJdRMhsAYmK
505,507,giqNEQkEmbJQvPplxOkx
380,470,wyAhwaWoLIGTldJmALGW
1,35,pCoJBtLQKeUAptxXcVRe
240,311,DvfUVHfoqBNhNjybwQVY
32,113,VvbImgIhaTaEPyofdizv
56,241,ehBobfgMpHxUWeHdcvJV
181,405,VuVmIXprOMSkoWCCfPmA
50,455,gwfOCZbOBXptkcklPTWW
290,611,vBhbgjfqIoFhEBAiAVfk
243,258,ECFknrljWoIytjmPfSUS
279,671,tEVWoYEPluXElFEvSuCc
719,915,RDtEFSwfxDwTypbyajUq
638,712,UeZMlZtvwImlOWIrxikv
436,574,EIzLZywyjFqMirnmeQQg
265,370,UlAmMASkbsHsIjcEFWzP
9,71,YjEQCakdUcwxKABEanxV
6,32,IvKuFcAOVkckGCFbTcxz
184,454,RBIVdRhRzwbWGKsJJclW
51,158,bXGasXrgCHGYFilOcZGQ
375,534,oZskfsJFSEXLivfkEflI
713,910,KcPIJWbBrRzMKxNUnmCP
121,356,vWFIEeyjyNkBoaZMgryz
3,73,MqpbUDwPSnuaXyRwCnAG
613,916,PcoBJirwGoaGEzWSIWfT
271,738,JgehDhHIogkwypCSVIbd
252,370,AyuBCwkLVSIBZbfDNxKX
323,373,pSgthlvtYyFqvCTcPtOw
349,950,rpItZogVbxbidtYbFdJP
329,429,oFsyPiRWihgQdDrGWgXD
632,829,yJPYokWMjIwMYGRDejEg
124,232,aUjblrmFViGjYMPTRjzv
183,558,FtiBuwyYROsSVomHBdEK
554,918,NPyltMRhoLpnDOBIfHhE
189,277,vwkfnZrYWJuMkqrJIVvX
47,121,hBYlVWTvsIEFYXOcexrt
5,245,SQUTnboraUDMvXhvMnKg
405,489,CHQdkssRwWlqpZlZAPha
169,197,RTrlIMgpvISCXpvBUNse
119,524,RlTMRBgMYoKleLitGqGS
199,620,QqAreZTAGlzLScoQFkIT
147,728,tNNvjUHWEqAnuqfwuRUi
184,220,hnmNmcKJNbSLnzhaucrJ
28,727,NRaoQhVeiVCbYnuFaVBb
370,395,eBDzBJKhukbYTsmvAjMs
185,239,pyEjnUmEouKAUijZTgQv
590,827,QJXoWfMeuESsFdmOUgYO
630,856,rRreQYsXesMiYockKMTf
274,693,XmnDwAAtojKkENQOXCIt
96,264,MjoijfftLHUHpdERjxAM
209,802,isXmaQJJcdkDpQftObDg
56,92,TNLjCVWanBKtbniNJzRm
188,878,LBGBegshrqdpuMTveeCI
167,584,jWAWDlnHuGxbeqvcsddj
109,886,aRePDskOivSlZxcxuISr
117,304,gtAXQXFtYZVmpZEhddMm
451,636,YBQxoItgnNCwmHLgCnpW
113,178,ojCFjDFSDXshYRktbcvk
371,692,uUQHhJUfUDFeaQtUEvBj
311,776,DmrLAzVachOJSiiciXYM
100,269,aCdstnDbvRYWERIROzSa
778,912,MReIXGvTLtbqTueiMJtf
20,248,XXjdhcybcAiBWGpnoAuh
116,479,lnuIZJIASWYQXokjUJLA
311,831,dhWNJnKBVUVccJzRCpcy
630,890,jlyJbeRJCsnpwVFOuahE
324,581,LEDWOMKelKdXEBkJuruM
334,734,xdExDWNKsohTQFKuLspU
31,169,zgqypAzaKHxLoomDZpsz
240,568,TlbZjoLIZBIyfTDpmsRD
28,437,SYfNzjcAXZuMnczpsAXM
244,345,sTcvyZHtnZKAViNDHReQ
5,79,gYomNJeqviPonmDJuGWg
269,477,ZthsKmKGpURaRXMPZBtV
449,879,clZXKNrHYwPXtbiqcytD
0,262,fIyNIkPOiWhhcPpbRWIm
162,924,GJKGVmKWQTnHQIySUkTO
98,136,ftWKNZHCwJEFLhunyALM
77,273,dWmWjiPFjIfhpkYITOLw
83,694,ReQPdaJvUBWSNEPrTKZJ
215,849,VEcXdFsvCfIxQozaBajG
66,767,cLODiNPemusRvuzdIdvi
525,688,RJhXhGEENdCaXpJcQxBE
428,708,lWMVFyZKbqVfPoyouluP
367,660,iPpBYuhxbAcUCPfZqkPh
441,977,zMlTEZlcmUtRDzVBiypA
57,494,AjDGMTioWLJwhWTpHhcf
149,925,JrGLKQgCvLTdYByxwGYS
453,661,iAYzRABMHfyWUapWFezf
8,27,fYxgGvhZJlSBiPHjkEVU
346,938,IQLLzKCcVGDHqPRUcCMY
614,960,jRfGvGGwertQaJMINwbK
141,907,eFxeFDSNqVYkGGiiZYmQ
149,925,oUxtVAOMfAutViLlXjMa
98,108,VYhyFaPcumOhAMjcfyqu
283,383,UrtLWXREPHdleqTNaWHX
337,433,QYWUEIJiolWjBdsTpYRQ
37,46,fWErcYRFnrmFYmUcnHQE
45,462,WxsitbCpqNWULPZvBqhX
10,41,tEwpZcHFhutzcGzexpIw
322,964,FGaiDryLyyDcbenlhwJv
543,601,fBLXugVsAPLzttINBjbD
458,598,GlzKfivytCGShTtxPgxR
18,82,xkikbMSVlIsNNhOOQzKJ
253,524,DMYaUFgyPPbazIAqgWQL
232,750,chUOjrKvugcLbOeaAdGZ
221,241,xDBZPGZkjeRCBHdYwWua
204,715,rtvZtVPYtAeRuvyYQSwD
261,477,plzsvHqoZqcyXKzzBmvk
158,177,uCPZFjcMkMpSGEMeNTRo
903,938,WWvWMnXCGCSLPztdZdlZ
98,370,vcsDsnejGUXfPkwlVPvx
98,602,jikfQlABBdseYTUvkzZk
22,279,ZltERlaTWMIoiLiCAIuD
114,871,pOKQgUJNdsosQlZJGxeN
173,555,jqpXqHzZtFtIuYhHsmtk
489,578,pqAdEasjzJXDJcAYSMjd
420,549,nFLEBiVchpzgzqBJsqOb
106,529,AKMHWRpBQLkiscZLeTPO
359,793,zLvZRPsPISHzsZVtzeHs
596,746,zAdufJMZdOXKQcMBmTxX
810,897,YGmqskaIDsXFIIuQlAoI
83,150,WjUlpxJSJWkrgaTJaplE
222,723,TcbTZwRYGyKvOlErhKYA
353,806,dEvYpeAfXqWHZrTQqICR
5,90,ZDPijrJSkWAivtbcMBRh
40,91,rQiuWMfwAcQXnstrcLDP
374,487,wGUUMTDhOhzZvPDCTNBS
15,140,UsHzTXCPdqMMLQYHOHja
162,326,RXhwdZJboxBspxioblPk
241,562,qOMEvlhyIGYUlMtXcHFR
1,14,qvmYXPptocSQhtDeAjyO
84,187,fIsWXVwDPLIOBbTlzFKL
246,270,hSewmYEdiFTAnTebARHJ
569,665,BZoyCpCPgtYjDhxPyVtm
160,237,TwMtQyzStlDdffaKQSnC
149,458,TbQNbGEaGbYrmkITOdJb
335,596,AdeCbvEfzJsSuRZFArHn
206,423,ZGXBNHKVMEulhmNAMQcl
793,906,EbSGWZXEdhWDIdaubcfh
589,592,VFmaYcVaRhPvacxlJjBJ
26,867,RCENJQyDREGIYnEFJJvm
0,529,RNtJIdbAFqDXqkwVUmXS
69,175,XqKEcrLFoBbwOUVGNrmd
78,604,nOckteLyCqmYBYCAcBKq
785,811,WUPeRfFxxsLAbWOKLQwM
212,291,CnUnSIfywVNEpuPZbiWt
97,156,njEetMTNVBTNjjDJDlSx
88,947,xKSjCoHbiAhqtTGYtKow
650,716,gSKIkEPQAeFVOjfDfMcd
17,490,wqMPpQVqaZGivWrMjgzE
41,90,PgljYFhOXZfLJiFimSDo
515,690,dbDTjxInoDhBUKEwybdx
107,190,FhWHIBIzbKQApNAvOXOO
616,954,wkNxCPtMFsoTiNafPVSr
421,646,WNxTVGNRwVdnzEzXUesr
7,261,nfpSenKBRezqOIiKGPhe
51,274,pMHDCAliEzmPHFfsWKjC
75,977,jVfRlEFbnFBbrzYHuTzr
237,278,ouEZnfXhlYKqMJwVVoHC
214,435,sGhgjSfOLModUwaheDrp
352,719,MiMtgQDSmQljqTaMMZgK
767,985,mIOVPpawDhJvcQreVrdN
31,249,QSpGRgdEZrHGhWqyzfBU
135,295,kViyextCBTGciOLFafnc
420,673,vaUGXWXkyCvSSDlSoCiN
290,334,TkkFaRtTkceMGpCfTCxG
555,867,GJCVNxVEcGVtuuXVcXWt
411,477,hocDZglPwWcaxgSQxjBB
610,864,zWHXstFeksHrVHGSaDlx
47,321,njGjYNmEVvHahavKhhdU
741,832,xeTYQEVpTYIoEWRCvZvy
356,762,tXiTAgttyzmpDXdAzNxF
589,698,RjDdBuDJKhYbghSVHSEB
2,405,axhuDXxfcWxeKWfKsqyw
1,42,DtLYYeuJxQrJbmyyRWmi
53,92,StirfddevnhKWGWyBGYH
303,308,CyYVqdCZwKNtGpzlToFp
21,36,gXuabaZSwTaFLykxTqMY
27,103,EvPJptiSCBvkudCEziIy
19,605,mwAwtFBKBuGXSGoNKmIW
727,972,NhzSWrcBIWywsuNzvoUl
162,211,ODEBTLPsHmOWVPUmXYkE
345,679,sUlpYZrmxRyDKVKRJDdj
335,611,evzNQTXmhyBARapSWkGU
351,995,AgWjmIoRWUfKmwHPyIuZ
343,586,XuvDphIiXADXJuHzJVis
186,899,QvLqwvdSqBXAwoSBnreq
73,871,pakvIvuIEOIECUDDkXnF
3,5,xqLcNRslywBgDxmWUQPZ
150,471,ZZIMNeoDCqyOYlkWwMge
229,337,iyKHjhFznfMilbbNUFMv
381,401,wgZqLjcTmKAVXXJRrAmJ
468,563,TUUpNecSFYOxJvdqSujH
244,403,iQdotDIAvhFGTYchWQwu
172,340,yUAyCFnrqjrOoNKtHlMW
207,386,tDWpkzHiJxqtyqkqiwzs
142,801,eadPQNAodCNkHWCoqbkJ
83,229,MjFJlEXICuCTXuXzedkE
63,93,klRxuuuZnogYQjHGFvGF
128,244,HiCtpcaaNwUnYmbmcCSZ
75,152,rgZDZpiaFvfjAAGLftaI
461,681,QVukZSLQAsKAiNqIGxLw
65,553,qpAHICcGnvGzkoIrGVCu
197,213,KNKTjwicPMQcxcfqPfUN
0,5,isMolKQlpXAuZDtgJOCI
120,636,TaBwZSgItXnKPLIUGYvE
41,217,cVrbogNsRjTiPhkvkiXa
676,871,WGIDodhYMcFQdtScrhoh
1,6,AnXAFTjtbqaEXmUapvWj
425,601,PvXArSJqAJMoWiupEowg
481,544,fywwjoCAlgYUjBGAvrCv
186,348,PYGxGNGRsvnMHEkWCUhc
521,573,QuAOoSKBVpJDVUtDbETx
196,250,MzONTiMmDYiZjjTJSlYi
95,870,OxlyCOpVmpeNphrArOPK
608,938,GtFAoasvpCKBYAuoudtR
196,343,neXPMLYVfhqMFlxdJUXR
733,866,SkUsXFHVAQCIlHqNHIdL
740,867,EMlNkBnUueMcXwOhmcLk
136,517,iYqkltbjebvWFYeSkZaH
234,262,VcauSIrqmXrfyKqlnxOG
49,78,UFtasPzzpxwyRubVExtV
433,798,bTtWkKIUpRkDxNjYJjhF
567,684,eVBrGohJtxbxsfGhHEZz
49,91,uoXitlruWtouCyOtwohd
673,860,bnnloWnRhwlRvEVHryWR
34,524,PjVCcEEgTkDaeCCpYArv
512,931,mttilOaQxvSiHsnvVNPx
398,672,RQdSdszdZSTiclqxzySJ
118,300,uYJRGyvorkfmIsQaLFCQ
220,882,dmDWtHpTSqQPfmNytzhs
36,120,hlxrjiocFWOrygODyeAG
258,777,gQdaZiwjiIawJZDMmicJ
452,684,omayMBGIilAsQEmmGZdn
168,397,TNweYNgHNMKaKvAJTrPl
8,14,IfWVULYnKmCtYeZkxoEJ
169,431,NtroeoFiywTfZzGxkkgQ
209,962,fQhaprZRbyVnaxtpOsqV
156,320,ZhVpLsjrMoFWSvSapvwu
3,72,aFTbckDyPrualZVOnHUE
659,996,yExlvKdMCZsuhReIodqC
93,198,CSmmyznfPCuBfJfeRrtu
182,311,AHNQmYsobEmIBZhmLPps
4,40,FeuGEWdHuNNDXFiHpYYJ
366,969,wjwRGKbsKPFbCcUcDjbW
6,134,kOLLGNdoQIwkQqmctAFB
275,722,lrHRsrGUkBVOqwzYPWKk
341,394,aVwkBPtvROuPHxBzhnvG
106,833,YeCwbyKTYGDQjZTgHUSO
58,502,mSDaZFScojiSAPaeydto
409,502,OHuxmuYPnnwHTVHFjfuc
169,247,CPNRXjDuXtlQRPZxbuiW
97,276,bQCXUHuUTBrpOLRevphc
643,898,DuNCWrCjZpxqhRLVUVCu
270,477,kEuVsNChHBgFmsCyqBBw
58,227,guAzlDycHYWOBIlMxmIw
2,4,KJZKBOhsRRCcftUxZiKx
573,616,eRAkptqVYdAYZpaRqQtu
205,424,oHExQHlIFyVOeNuDVjMm
411,718,qCymZuQjunoMQXfiOcny
49,122,UxYhyWfcHtCfoLwuWnfU
552,901,hDNWmsnpKiixXiPJvmyn
452,907,tVSqOvNyMQgLwIqLcGee
534,868,EAOAvFxAQgLjuSHSXsKR
23,188,wSUSNvWuxLBtoldpiwdw
11,105,WirsRqZGmBgIQWJrrXQv
359,373,WLDmmNfJJoLePgEjlMCB
88,140,XotDblBHpDsTTgxRfgnt
354,812,buKwmYkeUTwAkFsHrlIp
32,308,wMVQkuuDyLrJQUBDwXMw
175,328,HJmvFmWAyfjaPZXKCTLj
143,864,hhQfjmxkSKFFbaiMzzxK
139,182,etKchguGJzZaCzYbhNxq
303,364,OLuKIHKqXCdnKDuGozTI
101,951,vVSbjUxKOYUQSpBMyNyy
12,438,IBUBRwXMvMkJCegAvYHh
132,662,UKmjGvmsTCUTexKFXNwJ
22,106,epexebEVntHqTDCwNUvf
409,467,KKUacjfDkXndXUQVAVln
495,505,GXNZubdxgfjbrsqenIps
91,462,vcpQzPFIhWPlFDwczVbF
343,732,mPyGWuiAUbcgayZXGAAs
206,657,rvDBaJKJEvgsdVDeEinu
688,927,WmVQgPNmGqaqBlDLhTQI
287,311,KFLRpnUwRRfwzaRGfkNX
264,344,fjZehkcAUOFrbZlaVlhm
523,599,JLkIzVoJgWFsgRihLHmQ
217,502,QUwLuuiFuonjjvZOUGZi
50,237,eovhIzJOSpyDGYsOGjmn
90,141,maUkHnKsOqSuhFWFoExB
339,574,ULnrxxfjRJHwHdDRdgRb
68,829,zhQvKOilkkdmUncGhsak
290,901,gpnDRFWRYYxCkFXXSlfY
65,929,qDsvISVTbNeKLIlGEWcq
29,142,RziozlYPmIhkYZTavqoP
539,897,iBUwkTRslXQgmGFQcBWT
89,198,WCmytYAZaryJLASxjJcg
35,294,NPMFRuzpwhcIUjojzQdm
238,790,oZkNVkfiVmKxrEhWKzzI
184,369,mRvCIyCojGooBOQPNOAQ
1,38,tAeARuoGLTsCDPmOhqdK
322,440,vJNbUpJtyraoUgUOqGdJ
300,350,jIbmxujREyquOvcVzrPO
15,214,oxbCvagDvQveuFPxmrft
259,260,uORjCUsFCgPdTqZEZRmV
172,350,YqvbfbpdpjUiiRXSMosS
204,410,abPdXblUjtECUYZqfNpm
476,791,wrNxinedxcCxwwbYoNWj
426,509,ccdsGoqJRsaWxLVhEhpR
329,968,hPSBaPtWcMcQtXOWLiPG
592,796,WQHUyVdEPlkSajvhcHGs
204,220,vpUNNDqLSyyEVXokmaNA
585,743,JSFYBfYkUTYDEUbCqErI
119,310,scYdbCTSyeFWsYIHdVCy
97,157,VtQfoPCQNUkzqkCTOGOo
15,287,YOFywJzEyGAuHIICuXlK
209,750,YzoCMpwhaNnUOcomWpwh
575,856,OoVugpeRAarcoCUwGWQw
54,64,hSmZpbUpteREEcupsTOn
581,822,eSARKdKraESLJPMUvtUf
0,6,HObcYEoTouVCTmzHMrHo
169,629,sUIWSjKkesstQtUPqtqY
621,930,RyXUikfqFexxbsdJxXei
330,860,XKQgueVyOmzYNPVGjMHa
379,763,IKKujfMfcrLnqfKoWSrR
475,748,KmdWRfYZWTpFozNBxnHE
84,449,gKkaNgmGXiqQqGKVIoHQ
123,346,BOakvuUsdsemJAkmXZbT
460,985,ePDlaMPEWKkRgmgzZJlS
25,42,uAlIWMOrGLnjeiMiFoKw
62,151,XvrQntLmalxGwpnbNLtf
124,129,kYbpoDNxvMqVaQtAzzNF
873,951,ZMlawlHunFYxDYbfkGlT
459,926,RRohwXryAapjTivIAqYl
469,576,BLtOYJkIZFtVtbwEGqMN
60,166,qPiCcXQAhApZwqzGBtbB
47,124,LeSzqFHDcCCeEbMOHJEL
641,744,TZmtbCPxQZSlmpzqjCEc
75,493,PbXKukaHabhOTGeKXeWA
56,62,bnQOlQvAQGGkcXsCnkhc
43,186,VUjFOiGcFAvGQnRqEGKF
597,809,MieaoJsHjVxJoljmscHN
28,61,MHtvidVlOVWrcLxDPRtE
56,87,sqPHavnpGQFQqGbZoNIm
181,969,MvpGyEOrQPYjJVvmkSOV
240,405,KhboHcOzkZoubGJbmgSI
244,524,uVCgkwcxCWJuztYaqcgq
441,504,RGWYIzbQbWLacwimxCsG
133,405,DvMrOKAigFExQqRKKKre
67,312,zdMnZLBLvThbedhwCzVc
221,362,xekjBrrddODcupHvIOeK
125,488,HhZnpMWCzaqvvgPsWITP
42,762,QHiXGgxyQPMEeakVmjXG
6,10,NQqqUMrdkLTOYgzWWCnP
123,183,jUppjhctVemBRsAcfOPw
218,343,asHFXmfKOJRfGpqrEvcJ
319,482,nlGWDELnSZIhUaQZIFmA
72,859,DxsscGktVTTCxudHfXmm
682,919,HBCPyROcbxOecxHZCmFe
795,840,aWpUYkjMrmgCSuXtQwso
227,641,epbMmavxmkTnotDOSKxb
53,313,uaKrLMrThAruHmbmEEmo
678,847,yTNncADrzTLaBazvkDdp
52,556,fxlGNztYEKWCVtVYYVgV
233,399,hNOuFDPAgQIEJaBJswgA
8,31,UZYKXAYIizPOfCyWwUUz
